material_id,bulk_modulus
mp-31144,45.356
mp-4405,15.595
mp-9718,15.057
mp-23304,9.746
mp-975028,3.5700000000000003
mp-1219652,19.292
mp-974990,3.088
mp-974866,3.34
mp-974883,3.363
mp-9808,27.894
mp-33018,10.942
mp-9274,15.491
mp-5461,29.187
mp-7615,22.779
mp-22930,14.264
mp-760417,11.88
mp-29920,-12.521
mp-510076,14.598
mp-862797,36.494
mp-1975771,31.598
mp-8603,24.529
mp-997084,40.617
mp-997108,23.26
mp-5259,45.534
mp-5479,55.619
mp-14070,91.475
mp-9819,15.18
mp-9385,9.541
mp-1209,71.996
mp-7472,28.089
mp-9010,12.48
mp-9731,10.503
mp-3032,16.78
mp-1219553,11.822
mp-23253,406286.373
mp-27421,13.584
mp-28872,16.727
mp-9845,21.936
mp-2795318,24.006
mp-3654,48.191
mp-6951,55.222
mp-10777,27.312
mp-23299,16.534
mp-1029420,39.714
mp-10985,42.157
mp-998196,30.662
mp-569526,24.515
mp-554601,69.734
mp-7470,28.024
mp-7476,78.05
mp-7477,81.747
mp-10784,37.031
mp-11718,25.133
mp-15120,20.081
mp-5372,19.246
mp-7086,16.048
mp-754596,78.145
mp-7976,76.184
mp-1029403,129.861
mp-571458,18.094
mp-24721,11.395
mp-28264,23.952
mp-29764,22.876
mp-626620,26.262
mp-9827,10.747
mp-7482,50.69
mp-23302,11.14
mp-21477,22.069
mp-22255,13.936
mp-975284,141.653
mp-7480,84.479
mp-10785,36.241
mp-8402,66.107
mp-29763,12.077
mp-21413,16.708
mp-743,17.987
mp-581833,16.297
mp-5073,18.157
mp-975275,17.884
mp-8799,22.388
mp-3283,40.207
mp-756063,62.925
mp-7973,68.969
mp-11011,24.856
mp-27409,12.959
mp-975288,133.382
mp-12105,20.844
mp-1040467,197.673
mp-548658,23.454
mp-556953,8.701
mp-21043,77.371
mp-9060,67.565
mp-10778,31.371
mp-14797,23.717
mp-8014,10.98
mp-6384,14.178
mp-568018,13.935
mp-975206,117.294
mp-7650,94.252
mp-9063,12.853
mp-7974,72.801
mp-999269,24.988
mp-867229,12.419
mp-755018,104.305
mp-10782,34.15
mp-569807,14.215
mp-28282,16.921
mp-16318,51.784
mp-975198,16.913
mp-8176,69.312
mp-7478,82.532
mp-11775,132.148
mp-570099,13.233
mp-23319,14.05
mp-1029312,39.935
mp-16764,26.11
mp-8,365.046
mp-8642,363.048
mp-975065,365.253
mp-1186901,364.898
mp-974437,400.846
mp-1018948,387.147
mp-1637,296.64
mp-15671,365.183
mp-974430,366.016
mp-1186902,365.406
mp-974435,388.181
mp-862604,317.142
mp-867264,374.539
mp-1474,183.793
mp-862586,297.088
mp-862589,325.952
mp-1186923,328.997
mp-974455,352.99
mp-974625,350.663
mp-974411,348.896
mp-568595,210.961
mp-1106180,362.159
mp-1773,337.733
mp-27360,136.128
mp-1025374,5.079
mp-1025067,157.22
mp-867792,358.896
mp-1019052,366.211
mp-190,237.846
mp-573051,6.734
mp-1219509,385.891
mp-867141,395.382
mp-572758,11.027
mp-74,252.9
mp-1716,233.122
mp-1407,74.501
mp-30866,282.841
mp-2068,55.159
mp-725,234.909
mp-321,80.123
mp-33,310.062
mp-862655,308.427
mp-1025168,771589.071
mp-1009770,260.463
mp-825,252.231
mp-8909,273.128
mp-1219503,282.182
mp-974335,265.771
mp-974341,267.514
mp-2030,172.042
mp-1922,137.146
mp-7,1.874
mp-555760,6.378
mp-557559,0.876
mp-8537,3.686
mp-28096,1.029
mp-975,5.548
mp-27726,4.436
mp-104,32.445
mp-133,56.475
mp-738,72.555
mp-1247,117.399
mp-1999,12.83
mp-1705,125.537
mp-2695,128.863
mp-1356,87.651
mp-562,105.593
mp-15659,135.898
mp-2682,104.082
mp-20928,111.249
mp-28711,11.667
mp-2809,16.114
mp-2160,14.436
mp-6997,32.089
mp-1201,19.094
mp-1239,98.2
mp-753495,169.58
mp-684679,119.442
mp-1521,107.671
mp-30066,139.813
mp-22872,1.673
mp-23176,1.258
mp-1880,13.266
mp-23281,3.21
mp-10125,160.755
mp-8630,140.919
mp-9270,142.102
mp-230,94.068
mp-1819,82.545
mp-753656,19.518
mp-23138,46.555
mp-1769,104.823
mp-542106,126.402
mp-973402,143.223
mp-4368,83.274
mp-2845,121.63
mp-1030,576324.271
mp-20619,133.533
mp-973342,205.763
mp-675025,187.689
mp-7565,145.517
mp-22971,7.311
mp-23041,6.858
mp-973217,6.279
mp-10850,79.387
mp-67,54.533
mp-3701,128.938
mp-4798,166.256
mp-27693,190.279
mp-4131,154.927
mp-6969,124.705
mp-505554,172.302
mp-31081,153.967
mp-3587,151.528
mp-1025236,96.87
mp-1025365,118.477
mp-862703,91.964
mp-862702,79.681
mp-862432,120.565
mp-862431,123.096
mp-862473,111.847
mp-11220,70.371
mp-10911,111.883
mp-972907,78.735
mp-972914,72.984
mp-972884,81.231
mp-972877,117.54
mp-862486,123.137
mp-862546,110.743
mp-10676,101.354
mp-862543,109.061
mp-862548,76.171
mp-10343,137.733
mp-862553,112.509
mp-862563,105.286
mp-29941,70.965
mp-28479,21.429
mp-972882,72.853
mp-10953,69.767
mp-862710,100.691
mp-27319,151.636
mp-862712,137.361
mp-867110,137.844
mp-867761,135.073
mp-9902,120.146
mp-510306,208.603
mp-19949,70.626
mp-867756,97.087
mp-867794,129.422
mp-867802,127.176
mp-867117,112.788
mp-862338,113.161
mp-862376,107.482
mp-3618,110.477
mp-862339,81.21
mp-972898,90.144
mp-16733,86.195
mp-862340,85.089
mp-972899,118.555
mp-972869,107.133
mp-28480,28.825
mp-3363,105.02
mp-862360,137.387
mp-862361,145.388
mp-862368,130.308
mp-972961,118.07
mp-216,167.269
mp-754455,138.896
mp-755313,172.651
mp-972966,135.881
mp-972866,107.16
mp-11550,90.609
mp-1196116,226.401
mp-972879,125.306
mp-862372,148.186
mp-401,55.932
mp-684969,55.493
mp-7288,139.478
mp-7192,72.039
mp-5594,160.151
mp-13583,121.632
mp-862379,108.026
mp-862378,124.283
mp-862375,109.754
mp-862424,164.547
mp-862423,123.752
mp-753802,137.672
mp-13071,80.643
mp-972861,103.541
mp-978523,81.396
mp-867242,78.569
mp-867233,119.005
mp-867243,120.86
mp-1001012,73.999
mp-862259,66.919
mp-978498,64.254
mp-4079,100.358
mp-10133,79.042
mp-972876,59.118
mp-5075,177.226
mp-3155,174.3
mp-31055,96.711
mp-570074,189.75
mp-21035,94.605
mp-567462,177.972
mp-8996,182.544
mp-978546,66.598
mp-10139,83.179
mp-16297,101.411
mp-861889,89.781
mp-10140,76.574
mp-4230,97.309
mp-15661,113.058
mp-17332,70.414
mp-17190,84.782
mp-7822,87.764
mp-17695,72.275
mp-11201,71.045
mp-10445,62.054
mp-10446,71.461
mp-5382,159.405
mp-11754,72.034
mp-31072,72.813
mp-11237,80.1
mp-1018128,88.836
mp-30354,89.295
mp-11022,122.643
mp-973185,122.232
mp-12908,61.141
mp-331,78.486
mp-813,104.136
mp-12781,95.155
mp-2121,86.5
mp-999204,82.594
mp-31169,93.143
mp-10873,114.629
mp-862602,146.391
mp-16497,106.697
mp-10898,129.687
mp-4471,205.767
mp-16524,129.942
mp-973153,157.156
mp-867922,163.077
mp-2052,85.701
mp-546125,142.55
mp-11256,103.841
mp-1018148,117.569
mp-972895,116.515
mp-11023,134.634
mp-8772,218.18
mp-2252,191.13
mp-10113,242.814
mp-8697,158.788
mp-569875,195.322
mp-11277,108.626
mp-570632,57.536
mp-754009,96.558
mp-862565,37.721
mp-1211,67.024
mp-30494,61.151
mp-31502,53.455
mp-867127,80.644
mp-973141,90.97
mp-867263,68.137
mp-867911,113.454
mp-867909,139.152
mp-27507,6.959
mp-23309,5.757
mp-2212,119.727
mp-253,-1116.369
mp-3791,137.52
mp-4938,244.868
mp-1191630,223.874
mp-615314,202.285
mp-961678,110.522
mp-4992,208.072
mp-1169,86.854
mp-1018149,101.63
mp-973092,103.118
mp-973100,102.363
mp-3642,137.545
mp-4636,135.234
mp-973133,127.319
mp-6980,79.868
mp-15322,113.813
mp-20083,110.432
mp-13203,89.047
mp-10694,90.536
mp-540,125.32
mp-1095443,34.513
mp-1190697,128.842
mp-9549,98.654
mp-22701,126.32
mp-11411,76.65
mp-11412,79.908
mp-11413,75.019
mp-11401,101.551
mp-973067,128.767
mp-932,73.065
mp-1025242,93.026
mp-1025241,90.193
mp-1025191,84.543
mp-867915,149.332
mp-11360,107.905
mp-867916,192.627
mp-11400,128.473
mp-754165,179.215
mp-30661,127.531
mp-867923,151.349
mp-867928,163.021
mp-867156,167.594
mp-9970,89.435
mp-10212,80.354
mp-9350,100.236
mp-961697,95.062
mp-973066,172.9
mp-9223,147.039
mp-24237,95.971
mp-973053,110.897
mp-24081,16.745
mp-625150,82.391
mp-755318,155.028
mp-11471,76.842
mp-30722,63.522
mp-30347,83.809
mp-30395,101.827
mp-21067,94.727
mp-13240,114.133
mp-867187,175.784
mp-21301,128.198
mp-768358,151.834
mp-31339,118.985
mp-20521,141.942
mp-867842,149.145
mp-1129,166.725
mp-2263,216.325
mp-12593,243.259
mp-2039,173.191
mp-867850,149.04
mp-9550,117.52
mp-2857,200.491
mp-553961,166.644
mp-867786,220.674
mp-867146,196.752
mp-867795,186.133
mp-11521,106.024
mp-850,142.02
mp-4536,126.056
mp-11808,140.435
mp-570673,159.381
mp-30459,87.697
mp-7066,124.163
mp-10240,147.371
mp-3432,103.751
mp-5186,93.391
mp-644481,184.583
mp-4661,142.79
mp-4662,104.243
mp-567612,237.275
mp-2807,90.559
mp-4200,149.784
mp-12480,149.536
mp-16305,175.386
mp-6999,7.016
mp-2781,110.671
mp-2677,143.721
mp-892,137.028
mp-481,198.156
mp-11557,226.157
mp-1780,138.583
mp-862629,139.016
mp-635,185.005
mp-10712,213.993
mp-30867,148.847
mp-567750,188.959
mp-7130,236.198
mp-1476,99.417
mp-549,65.333
mp-569779,99.2
mp-7173,112.645
mp-862635,156.139
mp-862561,181.046
mp-1782,81.738
mp-9969,101.131
mp-22307,140.355
mp-15605,135.947
mp-9023,113.183
mp-22426,134.315
mp-862556,142.61
mp-9225,149.146
mp-13572,173.75
mp-20492,147.712
mp-972970,179.189
mp-981383,57.057
mp-2894,88.353
mp-6919,81.571
mp-17092,103.247
mp-4897,123.983
mp-18198,116.177
mp-30844,142.674
mp-862623,154.264
mp-867748,169.616
mp-558781,178.016
mp-862699,235.29
mp-867897,204.892
mp-867901,194.629
mp-862723,207.886
mp-862725,219.455
mp-10026,62.614
mp-972957,177.267
mp-867881,143.099
mp-13312,50.088
mp-13313,41.765
mp-13314,32.504
mp-36052,98.649
mp-7276,79.572
mp-867137,194.203
mp-11566,75.344
mp-11567,81.144
mp-13503,81.128
mp-867109,84.013
mp-972925,98.751
mp-973142,104.061
mp-862704,123.901
mp-862260,79.006
mp-973143,78.798
mp-867896,99.218
mp-867135,117.696
mp-867768,145.311
mp-867769,151.149
mp-14,4.123
mp-147,4.152
mp-542461,1.09
mp-726,17.612
mp-27519,5.11
mp-27367,8.58
mp-149,88.916
mp-165,88.815
mp-971662,75.91
mp-30160,105.736
mp-30161,134.468
mp-2592,205.746
mp-8938,207.258
mp-2291,141.692
mp-4720,211.027
mp-28945,108.208
mp-17123,203.505
mp-505071,163.342
mp-569815,183.66
mp-978500,264.313
mp-1620,219.443
mp-8939,220.371
mp-570744,58.179
mp-1332,240.773
mp-978568,193.812
mp-988,234.569
mp-2245,222.026
mp-11607,254.688
mp-8311,104.417
mp-29157,122.687
mp-10744,161.294
mp-21012,198.297
mp-20191,200.155
mp-510412,230.632
mp-31219,267.109
mp-14983,119.975
mp-540791,178.662
mp-16317,253.998
mp-29661,180.761
mp-568792,181.55
mp-1025220,197.096
mp-4984,575743.57
mp-569128,156.676
mp-570285,1.204
mp-7140,213.563
mp-7631,213.119
mp-8062,212.682
mp-9947,213.105
mp-11714,213.331
mp-567505,213.059
mp-567551,213.188
mp-568619,213.208
mp-568656,213.229
mp-568696,213.095
mp-568735,213.254
mp-570791,213.212
mp-570985,213.186
mp-582034,213.198
mp-28391,0.521
mp-1818,7.258
mp-978534,73.122
mp-29803,14.705
mp-1128,215.0
mp-1841,298.389
mp-1275,251.363
mp-351,164.819
mp-999192,173.822
mp-507,202.978
mp-1118,191.4
mp-828,209.083
mp-6922,134.073
mp-6930,33.568
mp-6945,12.474
mp-7000,29.797
mp-7087,146.02
mp-8059,19.957
mp-8352,146.005
mp-11684,110.695
mp-15078,92.441
mp-16964,-3.477
mp-546546,63.433
mp-546794,35.06
mp-554089,19.96
mp-554573,24.084
mp-555483,119.344
mp-557837,14.613
mp-560203,56.961
mp-640556,18.824
mp-669426,18.076
mp-972808,25.788
mp-2488,209.102
mp-10015,290.957
mp-21065,108.341
mp-389,151.127
mp-697068,177.478
mp-20622,160.007
mp-696,173.672
mp-1299,206.108
mp-13363,203.951
mp-21163,199.75
mp-1025218,179.035
mp-818,195.549
mp-1483,221.514
mp-2287,184.478
mp-20418,220.895
mp-189,203.638
mp-381,257.369
mp-10025,256.319
mp-1602,6.09
mp-7583,27.416
mp-1025366,189.634
mp-1025324,201.214
mp-972810,286.173
mp-68,35.412
mp-69,36.692
mp-86,36.407
mp-21377,36.46
mp-972680,83.302
mp-6916,173.961
mp-4073,152.954
mp-1105839,203.871
mp-573563,140.398
mp-15968,118.652
mp-567818,97.913
mp-5167,101.792
mp-574199,138.122
mp-12059,142.12
mp-12097,166.894
mp-4275,127.742
mp-4896,140.382
mp-4072,143.09
mp-978545,59.622
mp-867868,89.778
mp-972530,79.206
mp-867869,83.326
mp-972511,62.377
mp-978519,56.287
mp-972504,56.309
mp-978555,83.241
mp-505207,178.372
mp-867887,89.382
mp-4210,142.528
mp-867895,84.831
mp-22044,88.624
mp-31402,131.74
mp-19816,48.746
mp-1005693,56.894
mp-867899,110.279
mp-867859,114.186
mp-867894,50.087
mp-867932,68.5
mp-978625,46.667
mp-33104,80.158
mp-218,130.35
mp-1745,133.404
mp-867128,94.638
mp-978824,93.022
mp-1403,76.96
mp-16033,75.322
mp-5999,130.487
mp-319,48.346
mp-972536,57.182
mp-867191,53.486
mp-978807,57.031
mp-978815,55.425
mp-979057,57.911
mp-978808,58.628
mp-978973,56.78
mp-978950,55.434
mp-867182,86.846
mp-867921,81.483
mp-4408,162.119
mp-11222,44.626
mp-979339,41.081
mp-979614,36.589
mp-10602,67.541
mp-980429,44.884
mp-979899,36.414
mp-21202,44.614
mp-19716,79.926
mp-2038,95.742
mp-10606,66.659
mp-979234,35.996
mp-979459,35.469
mp-981747,35.158
mp-867254,84.99
mp-867218,67.274
mp-753226,100.303
mp-754110,100.001
mp-2358,20143538.788
mp-867870,68.731
mp-11539,111.237
mp-1891,72.01
mp-7405,179.771
mp-1738,72.532
mp-1102762,79.756
mp-2947,205.017
mp-3467,217.544
mp-6996,174.855
mp-4982,175.916
mp-22873,52.053
mp-550111,64.294
mp-546152,63.228
mp-552292,63.113
mp-972657,81.328
mp-862752,92.277
mp-27976,10.18
mp-29327,22.04
mp-12764,106.514
mp-572,51.061
mp-30495,53.428
mp-867158,56.236
mp-979465,54.374
mp-867853,67.735
mp-867882,82.573
mp-867157,60.568
mp-867134,-4605.475
mp-863026,4.313
mp-27823,74.842
mp-336,508.248
mp-5410,197.382
mp-1429,-685.907
mp-999190,151.847
mp-20777,100.361
mp-1019108,104.084
mp-972659,136.209
mp-867863,100.508
mp-227,104.928
mp-11793,62.981
mp-9194,74.998
mp-978557,61.688
mp-978796,56.106
mp-867159,40.294
mp-978527,54.144
mp-972640,57.307
mp-972635,62.653
mp-978542,55.814
mp-978513,40.708
mp-978543,52.76
mp-7384,112.098
mp-1729,91.626
mp-1102187,101.016
mp-1566,92.119
mp-1019100,84.808
mp-477,71.852
mp-980004,93.932
mp-867143,69.324
mp-19988,90.833
mp-972626,82.054
mp-12750,68.822
mp-1019109,89.845
mp-24658,75.078
mp-867857,90.319
mp-867879,57.544
mp-972623,83.971
mp-567912,83.107
mp-978563,56.394
mp-972641,127.431
mp-867130,40.49
mp-972653,52.516
mp-978537,57.325
mp-863028,2.8
mp-754960,15.981
mp-20298,55.174
mp-19977,54.505
mp-568719,72.272
mp-568596,85.394
mp-982004,83.172
mp-867978,121.874
mp-972549,43.336
mp-978547,56.065
mp-972601,40.91
mp-978549,59.305
mp-2558,36.23
mp-30779,39.515
mp-972494,38.754
mp-867862,62.849
mp-867867,78.669
mp-867131,52.617
mp-11157,57.196
mp-867181,59.687
mp-16645,80.64
mp-749,145.3
mp-999145,70.621
mp-1402,110.17
mp-1075,-186.307
mp-16734,105.535
mp-980760,99.958
mp-37381,136.531
mp-710,80.277
mp-10738,122.978
mp-867985,77.954
mp-31380,75.905
mp-357,120.483
mp-1025431,97.549
mp-1127,156.601
mp-30845,160.432
mp-436,101.019
mp-840,146.007
mp-8758,149.588
mp-1720,157.736
mp-1269,90.438
mp-3931,101.622
mp-2281,55.79
mp-29647,58.083
mp-1019138,59.933
mp-31118,162.11
mp-8320,69.1
mp-1447,76.17
mp-1025420,101.226
mp-1025453,122.727
mp-568555,171.945
mp-2484,57.389
mp-972526,84.809
mp-21007,103.847
mp-12931,148.256
mp-342,60.983
mp-1019266,56.908
mp-9399,22.055
mp-978507,52.79
mp-11568,52.78
mp-867876,65.15
mp-1019255,52.82
mp-754933,79.013
mp-999132,28.406
mp-978514,41.344
mp-979026,41.991
mp-978529,63.549
mp-972541,52.625
mp-972522,58.598
mp-978823,39.02
mp-972528,63.294
mp-978515,61.458
mp-978833,55.99
mp-867861,40.002
mp-754502,104.052
mp-978564,53.46
mp-972540,59.049
mp-567406,76.323
mp-550820,98.485
mp-117,35.858
mp-949028,33.622
mp-38605,16.764
mp-10955,23.898
mp-22467,47.458
mp-2083,110.242
mp-30047,117.067
mp-1573,82.369
mp-19962,92.692
mp-565,107.752
mp-510219,117.026
mp-1509,16.845
mp-570377,34.489
mp-1371,64.308
mp-30846,102.187
mp-680677,125.829
mp-1393,53.102
mp-675477,31.593
mp-31277,71.396
mp-2128,56.496
mp-20662,60.455
mp-22040,110.258
mp-20466,135.271
mp-2729,119.38
mp-22344,106.18
mp-2182,64.044
mp-1775,72.865
mp-30418,114.725
mp-754839,118.856
mp-29862,5.015
mp-569152,7.644
mp-7457,12.518
mp-8289,50.256
mp-2706,36.861
mp-36508,16.357
mp-27194,9.95
mp-978846,20.719
mp-20033,154.138
mp-30788,216.251
mp-2097,29.755
mp-856,171.933
mp-755071,139.796
mp-475,73.018
mp-7541,43.262
mp-1025296,154.449
mp-4252,16.223
mp-5706,17.329
mp-20815,24.569
mp-2369,97.577
mp-1851,130.558
mp-718,145.871
mp-19856,127.368
mp-20971,198.87
mp-317,140.398
mp-636334,176.402
mp-1876,53.469
mp-2231,23.336
mp-8781,7.142
mp-554134,3.8609999999999998
mp-559676,28.192
mp-1170,13.762
mp-10635,51.179
mp-691,23.839
mp-2168,27.105
mp-2693,48.326
mp-8936,5.698
mp-628773,13.848
mp-665,11.592
mp-1883,38.189
mp-76,10.978
mp-95,12.611
mp-139,11.529
mp-867202,11.444
mp-7879,59.767
mp-7366,49.71
mp-644229,42.514
mp-6931,58.659
mp-37091,23.229
mp-16045,163.16
mp-4370,79.52
mp-6939,165.802
mp-11919,104.82
mp-7771,46.795
mp-12783,43.715
mp-7881,46.529
mp-8277,53.94
mp-7432,37.561
mp-571203,79.041
mp-7361,71.077
mp-5671,88.052
mp-4861,56.86
mp-3241,77.539
mp-13900,68.022
mp-505515,62.734
mp-7877,86.566
mp-4488,84.292
mp-3299,94.787
mp-33880,22.92
mp-978853,90.062
mp-978986,76.495
mp-10697,80.352
mp-19787,78.082
mp-27425,41.76
mp-570097,42.562
mp-863260,47.545
mp-9566,37.968
mp-4343,52.687
mp-5589,77.447
mp-3043,58.991
mp-4157,31.616
mp-4316,45.823
mp-3207,62.062
mp-569310,94.67
mp-3385,103.811
mp-3804,87.317
mp-6961,69.54
mp-8468,76.461
mp-567278,148.737
mp-7880,71.734
mp-7365,86.085
mp-568402,90.986
mp-9379,40.513
mp-7770,53.997
mp-7363,53.367
mp-8276,63.496
mp-7431,42.07
mp-867163,39.938
mp-15697,31.995
mp-863258,42.139
mp-8896,146.854
mp-867193,35.078
mp-23056,44.628
mp-567655,42.78
mp-862720,26.36
mp-862721,27.344
mp-867149,29.052
mp-1029923,88.705
mp-549487,15.256
mp-1025280,89.884
mp-5456,96.649
mp-754322,104.977
mp-6065,147.444
mp-6304,144.046
mp-16796,132.861
mp-24292,48.381
mp-690794,39.431
mp-768305,122.77
mp-867207,28.446
mp-6676,137.633
mp-31294,58.384
mp-23504,14.254
mp-4998,128.645
mp-644225,44.442
mp-11734,131.312
mp-6564,86.466
mp-1245,24.67
mp-23033,47.295
mp-17701,70.857
mp-20944,91.606
mp-4359,97.839
mp-862747,45.405
mp-15624,27.607
mp-863251,37.562
mp-13051,30.437
mp-867169,30.248
mp-3376,108.931
mp-4287,106.729
mp-12427,159.165
mp-17518,69.088
mp-6362,138.501
mp-13937,142.094
mp-5532,127.094
mp-862740,25.727
mp-620290,108.842
mp-1105147,138.817
mp-7889,142.445
mp-9453,82.152
mp-9306,67.594
mp-1025349,117.107
mp-10671,40.325
mp-571216,45.827
mp-17129,85.441
mp-9843,51.236
mp-7068,43.146
mp-7376,36.254
mp-29088,50.267
mp-22418,25021.856
mp-30357,21.352
mp-1029733,104.031
mp-1013555,47.628
mp-570008,43.271
mp-1013643,30.724
mp-981103,89.762
mp-12906,47.647
mp-35644,58.192
mp-7191,60.178
mp-779517,135.285
mp-1029741,65.898
mp-972285,11.008
mp-9325,51.62
mp-986716,50.639
mp-1013554,49.284
mp-1029531,58.683
mp-1029750,61.376
mp-7752,45.977
mp-7961,44.124
mp-16136,93.461
mp-3349,139.441
mp-1029655,56.853
mp-6723,107.808
mp-8299,46.741
mp-1025351,37.73
mp-567601,52.92
mp-766217,94.546
mp-8298,50.236
mp-755293,41.23
mp-1029799,72.97
mp-1029580,71.003
mp-1029868,81.348
mp-23141,64.465
mp-23121,66.189
mp-6669,75.339
mp-29136,63.615
mp-989402,31.841
mp-989592,37.078
mp-989540,43.347
mp-979014,20.33
mp-867925,37.418
mp-978953,33.088
mp-978929,34.157
mp-30355,27.873
mp-2410,60.814
mp-6954,48.889
mp-31018,35.76
mp-997085,80.968
mp-997086,79.857
mp-997100,77.721
mp-10667,55.717
mp-1638,47.886
mp-22318,44.927
mp-3094,83.129
mp-5492,79.915
mp-36775,88.628
mp-2775,54.006
mp-16491,65.439
mp-13311,46.288
mp-3698,52.321
mp-570485,51.695
mp-9907,37.824
mp-9743,64.685
mp-8456,72.367
mp-1831,90.516
mp-997094,80.847
mp-5540,147.126
mp-242,144.836
mp-23159,42.244
mp-547244,38.621
mp-567744,18.143
mp-2630,47.378
mp-10497,49.739
mp-12317,56.929
mp-3822,60.547
mp-38035,62.636
mp-980947,31.022
mp-972119,28.313
mp-1018032,97.832
mp-11178,114.646
mp-22428,113.27
mp-23209,33.615
mp-1029838,92.015
mp-3255,96.392
mp-5938,96.447
mp-12557,57.771
mp-30451,40.538
mp-12265,-12534.562
mp-21609,67.221
mp-5787,86.243
mp-37514,108.889
mp-16321,65.501
mp-12444,65.563
mp-10749,47.985
mp-30598,47.714
mp-556075,113.78
mp-560445,120.303
mp-755714,80.014
mp-981,65.882
mp-182,41.237
mp-1827,48.048
mp-30580,52.608
mp-7390,46.921
mp-978987,70.823
mp-21164,67.988
mp-23714,37.591
mp-23759,39.071
mp-23860,38.352
mp-24205,7.823
mp-9383,156.263
mp-1029396,114.728
mp-3378,155.349
mp-3721,154.085
mp-4551,163.199
mp-4673,154.945
mp-13108,156.926
mp-13109,157.502
mp-550908,154.13
mp-542,27.259
mp-11472,30.199
mp-1019277,32.261
mp-568284,13.289
mp-23046,10.84
mp-20497,58.263
mp-21024,47.596
mp-20533,55.359
mp-20479,47.444
mp-19991,47.85
mp-21124,52.456
mp-22284,62.337
mp-318,146.445
mp-867171,30.554
mp-15845,52.666
mp-29754,54.044
mp-10614,42.523
mp-13276,44.645
mp-2564,19.806
mp-2572,25.64
mp-10550,93.805
mp-981214,28.947
mp-15316,54.98
mp-15643,39.991
mp-643009,37.878
mp-571443,35.493
mp-15642,43.089
mp-867172,29.945
mp-1029878,92.183
mp-29973,39.109
mp-10564,68.626
mp-2131,39.156
mp-768342,147.015
mp-7006,173.24
mp-12520,69.921
mp-12521,92.315
mp-13513,66.576
mp-862750,57.57
mp-30805,51.162
mp-2472,84.99
mp-2697,71.147
mp-867195,185.233
mp-7931,44.749
mp-765294,25.933
mp-12923,98.247
mp-20489,105.376
mp-1558,80.634
mp-1260,106.301
mp-12622,62.819
mp-1349,117.262
mp-570832,158.423
mp-9926,56.453
mp-22390,166.165
mp-1087,48.468
mp-5285,60.595
mp-10636,29.551
mp-8605,58.536
mp-770771,141.067
mp-2758,41.256
mp-2661,44.145
mp-13053,44.901
mp-496,58.246
mp-1727,52.527
mp-4549,96.042
mp-8843,68.756
mp-971914,78.261
mp-1698,32.734
mp-30834,56.392
mp-1019259,36.162
mp-2879,137.515
mp-12867,138.388
mp-546973,142.602
mp-8539,41.51
mp-20001,69.787
mp-23089,86.266
mp-990430,75.39
mp-552454,178.247
mp-756088,151.127
mp-2583419,-12.404
mp-989530,100.89
mp-989586,85.068
mp-12631,181.627
mp-1958,32.317
mp-9517,121.679
mp-4651,168.22
mp-5229,170.929
mp-2434,25.126
mp-30877,26.768
mp-981311,29.409
mp-36329,132.524
mp-989513,99.971
mp-17275,112.287
mp-1022804,31.352
mp-6606,170.189
mp-12724,24.149
mp-13365,36.313
mp-569426,35.093
mp-638,52.276
mp-29623,30.573
mp-23034,32.01
mp-5078,61.603
mp-5637,92.231
mp-1019280,32.355
mp-9556,49.807
mp-1019279,37.518
mp-9382,148.786
mp-3323,152.318
mp-4387,145.804
mp-5076,143.03
mp-1020622,142.374
mp-5193,69.284
mp-42,195.555
mp-50,194.527
mp-569794,-8469022.694
mp-1025441,195.615
mp-1032,248.908
mp-11278,185.869
mp-7088,260.465
mp-7814,37.686
mp-559976,34.146
mp-5548,155.679
mp-574,213.632
mp-867779,231.932
mp-977425,243.884
mp-2220557,133.739
mp-979267,231.554
mp-864764,247.114
mp-24082,203.084
mp-632311,202.519
mp-22144,175.354
mp-864761,249.914
mp-864770,265.254
mp-864782,246.749
mp-1208406,327.072
mp-864640,234.508
mp-864639,240.518
mp-864651,221.392
mp-1867,228.033
mp-10390,126.687
mp-1539317,194.214
mp-864650,272.496
mp-22477,220.662
mp-8435,19.314
mp-8436,17.445
mp-977353,256.583
mp-8732,42.606
mp-9983,70.995
mp-2783,214.601
mp-977363,242.63
mp-972209,250.356
mp-864670,245.861
mp-977382,227.823
mp-569568,225.648
mp-569249,200.678
mp-10142,294.112
mp-27488,241.568
mp-753747,233.926
mp-977390,225.21
mp-541,187.381
mp-505206,20.916
mp-30871,178.536
mp-1217975,266.336
mp-3802,235.646
mp-3803,236.717
mp-22444,214.356
mp-3581,62.712
mp-8046,289.948
mp-28629,291.265
mp-30668,177.165
mp-1642,418.89
mp-2598,105.592
mp-1989,215.33
mp-570287,210.57
mp-5821,82.882
mp-869,132.414
mp-3340,203.111
mp-867249,219.675
mp-5921,192.409
mp-675172,208.145
mp-760396,215.809
mp-862445,268.452
mp-862446,240.988
mp-1936,175.774
mp-12561,133.144
mp-1097,286.134
mp-1108,303.164
mp-1217965,296.676
mp-1217964,315.136
mp-1217974,324.571
mp-567842,136.248
mp-2676,167.518
mp-867114,234.983
mp-1086,323.894
mp-1799,247.841
mp-570430,255.669
mp-7851,134964.325
mp-11358,242.198
mp-31459,165.084
mp-2385,242.207
mp-570963,239.813
mp-1217958,245.291
mp-10748,32.41
mp-4081,41.99
